Higher taxonomic group,Order,Family,Genus,Species,Sexual_system,Karyotype,Genotypic,Environmental
Aves,Passeriformes,Estrildidae,Poephila,cincta,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Poephila,personata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Stagonopleura,guttata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Taeniopygia,bichenovii,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Taeniopygia,guttata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Uraeginthus,bengalus,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Fringillidae,Serinus,canaria,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Motacillidae,Motacilla,flava,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Monticola,saxatilis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Oenanthe,deserti,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Oenanthe,hispanica,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Saxicola,insignis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Muscicapidae,Saxicola,torquatus,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Paridae,Parus,major,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Paridae,Poecile,palustris,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Passeridae,Passer,domesticus,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Passeridae,Passer,hispaniolensis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Passeridae,Passer,montanus,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Sylviidae,Chrysomma,sinense,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Sylviidae,Sylvia,communis,gonochorous,complex ZW,female heterogametic,
Aves,Passeriformes,Thraupidae,Oryzoborus,maximiliani,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Thraupidae,Sporophila,americana,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Thraupidae,Sporophila,nigricollis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Turdidae,Turdus,merula,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Turdidae,Turdus,migratorius,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Turdidae,Turdus,pilaris,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Ardeidae,Ardea,cinerea,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Ardeidae,Ardea,goliath,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Balaenicipitidae,Balaeniceps,rex,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Pelecanidae,Pelecanus,crispus,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Scopidae,Scopus,umbretta,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Threskiornithidae,Geronticus,eremita,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Threskiornithidae,Threskiornis,moluccus,gonochorous,ZW,female heterogametic,
Aves,Pelecaniformes,Threskiornithidae,Threskiornis,spinicollis,gonochorous,ZW,female heterogametic,
Aves,Piciformes,Megalaimidae,Megalaima,haemacephala,gonochorous,ZW,female heterogametic,
Aves,Piciformes,Picidae,Dendrocopos,mahrattensis,gonochorous,ZW,female heterogametic,
Aves,Piciformes,Picidae,Picus,viridis,gonochorous,ZW,female heterogametic,
Aves,Podicipediformes,Podicipedidae,Podiceps,cristatus,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Cacatuidae,Cacatua,galerita,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Cacatuidae,Cacatua,sanguinea,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,banksii,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Cacatuidae,Nymphicus,hollandicus,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Amazona,viridigenalis,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Anodorhynchus,hyacinthinus,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Aratinga,aurea,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Aratinga,cactorum,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Deroptyus,accipitrinus,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Graydidascalus,brachyurus,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Melopsittacus,undulatus,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Pionus,maximiliani,gonochorous,ZW,female heterogametic,
Aves,Psittaciformes,Psittacidae,Psittrichas,fulgidus,gonochorous,ZW,female heterogametic,
Aves,Rheiformes,Rheidae,Rhea,americana,gonochorous,ZW,female heterogametic,
Aves,Rheiformes,Rheidae,Rhea,pennata,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Bubo,africanus,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Bubo,bubo,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Bubo,scandiacus,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Bubo,virginianus,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Ptilopsis,leucotis,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Strix,aluco,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Strix,nebulosa,gonochorous,ZW,female heterogametic,
Aves,Strigiformes,Strigidae,Strix,woodfordii,gonochorous,ZW,female heterogametic,
Aves,Suliformes,Sulidae,Morus,bassanus,gonochorous,ZW,female heterogametic,
Aves,Tinamiformes,Tinamidae,Eudromia,elegans,gonochorous,ZW,female heterogametic,
Aves,Tinamiformes,Tinamidae,Nothura,maculosa,gonochorous,ZW,female heterogametic,
Fish,Acipenseriformes,Acipenseridae,Acipenser,transmontanus,gonochorous,homomorphic,female heterogametic,
Fish,Anguilliformes,Anguillidae,Anguilla,anguilla,gonochorous,ZW,female heterogametic,
Fish,Anguilliformes,Anguillidae,Anguilla,japonica,gonochorous,ZW,female heterogametic,
Fish,Anguilliformes,Anguillidae,Anguilla,rostrata,gonochorous,ZW,female heterogametic,
Fish,Anguilliformes,Congridae,Conger,myriaster,gonochorous,ZW,female heterogametic,
Fish,Anguilliformes,Muraenidae,Echidna,nebulosa,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Gymnomuraena,zebra,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Gymnothorax,eurostus,gonochorous,homomorphic,male heterogametic,
Fish,Anguilliformes,Muraenidae,Gymnothorax,fimbriata,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Gymnothorax,flavimarginatus,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Gymnothorax,gracilicauda,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Gymnothorax,margaritophorus,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Muraena,pavonina,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Siderea,grisea,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Siderea,picta,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Siderea,thyrsoidea,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Uropterygius,fasciolatus,hermaphrodite,,,
Fish,Anguilliformes,Muraenidae,Uropterygius,polyspilus,hermaphrodite,,,
Fish,Anguilliformes,Ophichthidae,Dalophis,imberbis,gonochorous,ZW,female heterogametic,
Fish,Anguilliformes,Ophichthidae,Muraenichthys,gymnotus,gonochorous,complex XY,male heterogametic,
Fish,Atheriniformes,Atherinidae,Menidia,clarkhubbsi complex,apomictic,,,
Fish,Atheriniformes,Atherinidae,Menidia,menidia,gonochorous,,,TSD
Fish,Atheriniformes,Atherinidae,Menidia,peninsula,gonochorous,,,TSD
Fish,Atheriniformes,Atherinidae,Odontesthes,argentinensis,gonochorous,,,TSD
Fish,Atheriniformes,Atherinidae,Odontesthes,bonariensis,gonochorous,,,TSD
Fish,Atheriniformes,Atherinidae,Odontesthes,hatcheri,gonochorous,,,TSD
Fish,Aulopiformes,Aulopidae,Aulopus,japonicus,gonochorous,homomorphic,female heterogametic,
Fish,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,albatrossis,hermaphrodite,,,
Fish,Aulopiformes,Ipnopidae,Bathypterois,dubius,hermaphrodite,,,
Fish,Aulopiformes,Synodontidae,Saurida,elongata,gonochorous,ZW,female heterogametic,
Fish,Aulopiformes,Synodontidae,Saurida,sp.2,gonochorous,ZW,female heterogametic,
Fish,Aulopiformes,synodontidae,Saurida,undosquamis,gonochorous,homomorphic,female heterogametic,
Fish,Aulopiformes,Synodontidae,Synodus,hoshinonus,gonochorous,ZW,female heterogametic,
Fish,Aulopiformes,Synodontidae,Synodus,ulae,gonochorous,ZW,female heterogametic,
Fish,Aulopiformes,Synodontidae,Trachinocephalus,myops,gonochorous,complex ZW,female heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,curvinotus,gonochorous,XY,male heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,dancena-1,gonochorous,XY,male heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,dancena-2,gonochorous,homomorphic,male heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,hubbsi,gonochorous,ZW,female heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,javanicus,gonochorous,ZW,female heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,latipes,gonochorous,homomorphic,male heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,luzonensis,gonochorous,homomorphic,male heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,mekongensis,gonochorous,,male heterogametic,
Fish,Beloniformes,Adrianichthyidae,Oryzias,minutillis,gonochorous,homomorphic,male heterogametic,
Fish,Beryciformes,Berycidae,Beryx,splendens,gonochorous,complex XY,male heterogametic,
Fish,Carcharhiniformes,Triakidae,Triakis,semlfasciata,gonochorous,XY,male heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,conirostris,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,elongatus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,lacustris,gonochorous,homomorphic,male heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,macrocephalus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,obtusidens,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,reinhardti,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,silvestrii,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Anostomidae,Leporinus,trifasciatus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Characidae,Triportheus,albus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Characidae,Triportheus,angulatus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Characidae,Triportheus,elongatus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Characidae,Triportheus,guentheri,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Characidae,Triportheus,paranensis,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Characidae,Triportheus,signatus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Crenuchidae,Characidium,alipioi,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Crenuchidae,Characidium,fasciatum,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Crenuchidae,Characidium,gomesi,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Erythrinidae,Erythrinus,erythrinus A,gonochorous,homomorphic,,
Fish,Characiformes,Erythrinidae,Erythrinus,erythrinus B,gonochorous,complex XY,male heterogametic,
Fish,Characiformes,Erythrinidae,Erythrinus,erythrinus C,gonochorous,complex XY,male heterogametic,
Fish,Characiformes,Erythrinidae,Erythrinus,erythrinus D,gonochorous,complex XY,male heterogametic,
Fish,Characiformes,erythrinidae,Hoplias,lacerdae,gonochorous,homomorphic,male heterogametic,
Fish,Characiformes,Erythrinidae,Hoplias,malabaricus-1,gonochorous,complex XY,male heterogametic,
Fish,Characiformes,Erythrinidae,Hoplias,malabaricus-2,gonochorous,XY,male heterogametic,
Fish,Characiformes,Erythrinidae,Hoplias,malabaricus-3,gonochorous,complex XY,male heterogametic,
Fish,Characiformes,Gasteropelicidae,Thoracocharax,stellatus,gonochorous,ZW,female heterogametic,
Fish,Characiformes,Parodontidae,Apareiodon,affinis-1,gonochorous,complex ZW,female heterogametic,
Fish,Characiformes,Parodontidae,Apareiodon,affinis-2,gonochorous,homomorphic,,
Fish,Characiformes,Parodontidae,Parodon,hilarii,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Parodontidae,Parodon,tortuosus,gonochorous,homomorphic,female heterogametic,
Fish,Characiformes,Prochilodontidae,Semaprochilodus,taeniurus,gonochorous,homomorphic,female heterogametic,
Fish,Clupeiformes,Clupeidae,Brevoortia,aurea,gonochorous,complex XY,male heterogametic,
Fish,Clupeiformes,Clupeidae,Brevoortia,pectinata,gonochorous,homomorphic,,
Fish,Clupeiformes,Clupeidae,Tenualosa,macrura,hermaphrodite,,,
Fish,Clupeiformes,Clupeidae,Tenualosa,toli,hermaphrodite,,,
Fish,Clupeiformes,Cyprinidae,Carassius,auratus,gonochorous,XY,male heterogametic,
Fish,Clupeiformes,Engraulidae,Coilia,nasus,gonochorous,ZO,female heterogametic,
Fish,Cypriniformes,Cobitidae,Cobitis,bilineata,hermaphrodite,,,
Fish,Cypriniformes,Cobitidae,Cobitis,elongatoides-taenia,apomictic,,,
Fish,Cypriniformes,Cobitidae,Cobitis,elongatoides-tanaitica,apomictic,,,
Fish,Cypriniformes,Cobitidae,Cobitis,hankugensis-Iksookimia longicorpa,apomictic,,,
Fish,Cypriniformes,Cobitidae,Cobitis,lutheri,hermaphrodite,,,
Fish,Cypriniformes,Cobitidae,Cobitis,taenia,hermaphrodite,,,
Fish,Cypriniformes,Cobitidae,Cobitis,taenia striata,gonochorous,complex XY,male heterogametic,
Fish,Cypriniformes,Cobitidae,Lepidocephalichthys,guntea,gonochorous,homomorphic,female heterogametic,
Fish,Cypriniformes,Cobitidae,Misgurnus,anguillicaudatus,gonochorous,,,
Fish,Cypriniformes,Cyprinidae,Barbonymus,gonionotus,gonochorous,homomorphic,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Barbus,johorensis,hermaphrodite,,,
Fish,Cypriniformes,Cyprinidae,Barilius,shacra,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Carassius,auratus gibelo,apomictic,,,
Fish,Cypriniformes,Cyprinidae,Carassius,auratus langsdorfi,apomictic,,,
Fish,Cypriniformes,Cyprinidae,Carassius,carassius,gonochorous,homomorphic,male heterogametic,TSD
Fish,Cypriniformes,Cyprinidae,Ctenopharyngodon,idella,gonochorous,homomorphic,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,carpio carpio,gonochorous,,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,carpio haematopterus,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,carpio rubrofuscus,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,daliensis,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,longipectoralis,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,megalophthalmus,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,micristius fuxianensis,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,pellegrini barbatus,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Cyprinus,pellegrini pellegrini,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Danio,rerio,gonochorous,,,size
Fish,Cypriniformes,Cyprinidae,Garra,lamta,gonochorous,ZW,female heterogametic,
Fish,Cypriniformes,cyprinidae,Gnathopogon,caerulrscens,gonochorous,homomorphic,male heterogametic,TSD
Fish,Cypriniformes,cyprinidae,Leuciscus,carolitertii,gonochorous,homomorphic,female heterogametic,
Fish,Cypriniformes,cyprinidae,Leuciscus,pyrenaicus,gonochorous,homomorphic,female heterogametic,
Fish,Cypriniformes,Cyprinidae,Phoxinus,eos-neogaeus,apomictic,,,
Fish,Cypriniformes,Cyprinidae,Phoxinus,eos-neogaeus x eos,other,,,
Fish,Cypriniformes,Cyprinidae,Phoxinus,eos-neogaeus x neogaeus,other,,,
Fish,Cypriniformes,Cyprinidae,Phoxinus,eos-neogaeus/eos-neogaeus x eos,other,,,
Fish,Cypriniformes,Cyprinidae,Scardinius,erythrophthalmus,gonochorous,homomorphic,female heterogametic,
Fish,Cypriniformes,Cyprinidae,Squalius,alburnoides,other,,,
Fish,Cypriniformes,Cyprinidae,Vimba,elongatus,gonochorous,XY,male heterogametic,
Fish,Cypriniformes,Cyprinidae,Vimba,vimba vimba,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Aplocheilidae,Aplocheilus,panchax,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Aplocheilidae,Pterolebias,hoignei,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Cyprinodontidae,Fundulus,diaphanus,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Cyprinodontidae,Fundulus,diaphanus-heteroclitus,apomictic,,,
Fish,Cyprinodontiformes,Cyprinodontidae,Fundulus,heteroclitus heteroclitus,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Cyprinodontidae,Garmanella,pulchra,gonochorous,complex XY,male heterogametic,
Fish,Cyprinodontiformes,Cyprinodontidae,Megupsilon,aporus,gonochorous,complex XY,male heterogametic,
Fish,Cyprinodontiformes,Fundulidae,Fundulus,parvipinnis,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Goodeidae,Allodontichthys,hubbsi,gonochorous,complex XY,male heterogametic,
Fish,Cyprinodontiformes,Goodeidae,Allodontichthys,tamazulae,gonochorous,homomorphic,,
Fish,Cyprinodontiformes,Goodeidae,Ilyodon,whitei,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Melamphaidae,Melamphaes,parvus,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Melamphaidae,Scopeloberyx,robustus,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Melamphaidae,Scopelogadus,mizolepis bispinosus,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Nothobranchiidae,Aphyosemion,loennbergii,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Nothobranchiidae,Aphyosemion,malumbresi,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Nothobranchiidae,Aphyosemion,melanogaster,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Nothobranchiidae,Chromaphyosemion,sp.,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Nothobranchiidae,Nothobranchius,guentheri,gonochorous,complex XY,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Gambusia,affinis affinis,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Gambusia,gaigei,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Gambusia,hurtadoi,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Gambusia,nobilis,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Gambusia,puncticulata,gonochorous,homomorphic,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Limnia,melanogaster,gonochorous,,,TSD
Fish,Cyprinodontiformes,Poeciliidae,Mollienesia,sphenops,gonochorous,homomorphic,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,formosa,apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,"formosa-""limantouri""",apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,formosa-latipinna,apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,formosa-mexicana,apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,latipinna,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,reticulata,gonochorous,homomorphic,male heterogametic,TSD
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,sphenops,gonochorous,ZW,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Poecilia,velifera,gonochorous,homomorphic,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,(monacha/viriosa)-lucida,other,,,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,2 monacha-lucida,apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,lucida,gonochorous,,,TSD
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,monacha-2 lucida,apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,monacha-latidens,other,,,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,monacha-lucida,other,,,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,monacha-lucida-viriosa,apomictic,,,
Fish,Cyprinodontiformes,Poeciliidae,Poeciliopsis,monacha-occidentalis,other,,,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,alvarezi,gonochorous,homomorphic,female heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,cortezi,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,helleri,hermaphrodite,,,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,maculatus,gonochorous,XY,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,milleri,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,nezahualcoyotl,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,nigrensis,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,pygmaeus,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,variatus,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Poeciliidae,Xiphophorus,xiphidium,gonochorous,homomorphic,male heterogametic,
Fish,Cyprinodontiformes,Rivulidae,Rivulus,marmaratus,hermaphrodite,,,
Fish,Gasterosteiformes,Gasterosteidae,Apeltes,quadracus-1,gonochorous,ZW,female heterogametic,
Fish,Gasterosteiformes,Gasterosteidae,Apeltes,quadracus-2,gonochorous,homomorphic,,
Fish,Gasterosteiformes,Gasterosteidae,Culaea,inconstans,gonochorous,homomorphic,,
Fish,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus-1,gonochorous,complex XY,male heterogametic,
Fish,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus-2,gonochorous,XY,male heterogametic,
Fish,Gasterosteiformes,Gasterosteidae,Gasterosteus,wheatlandi-1,gonochorous,complex XY,male heterogametic,
Fish,Gasterosteiformes,Gasterosteidae,Gasterosteus,wheatlandi-2,gonochorous,XY,male heterogametic,
Fish,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,gonochorous,XY,male heterogametic,
Fish,Gobiesociformes,Gobiesocidae,Diademichthys,lineatus,gonochorous,XO,male heterogametic,
Fish,Gymnotiformes,Gymnotidae,Gymnotus,pantanal,gonochorous,complex XY,male heterogametic,
Fish,Gymnotiformes,Gymnotidae,Gymnotus,paraguensis,gonochorous,homomorphic,,
Fish,Gymnotiformes,Gymnotidae,Gymnotus,sylvius,gonochorous,homomorphic,,
Fish,Gymnotiformes,Hypopomidae,Brachyhypopomus,pinnicaudatus,gonochorous,complex XY,male heterogametic,
Fish,Gymnotiformes,Sternopygidae,Eigenmannia,sp.2,gonochorous,complex XY,male heterogametic,
Fish,Gymnotiformes,Sternopygidae,Eigenmannia,virescens,gonochorous,XY,male heterogametic,
Fish,Lamniformes,Lamnidae,Carcharodon,carcharias,gonochorous,,male heterogametic,
Fish,Myctophiformes,Myctophidae,Nannobrachium,ritteri,gonochorous,XO,male heterogametic,
Fish,Myctophiformes,Myctophidae,Parvilux,ingens,gonochorous,XO,male heterogametic,
Fish,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,gonochorous,homomorphic,male heterogametic,
Fish,Myctophiformes,Myctophidae,Symbolophorus,californiensis,gonochorous,homomorphic,male heterogametic,
Fish,Myctophiformes,Neoscopelidae,Scopelengys,tristis,gonochorous,homomorphic,male heterogametic,
Fish,Myliobatiformes,Myliobatinae,Myliobatis,freminvillii,gonochorous,XY,male heterogametic,
Fish,Myliobatiformes,Platyrhinidae,Platyrhinoidis,triseriata,gonochorous,XY,male heterogametic,
Fish,Osteoglossiformes,Mormyridae,Brienomyrus,brachistius,gonochorous,homomorphic,male heterogametic,
Fish,Osteoglossiformes,Osteoglossidae,Osteoglossum,bicirrhosum,gonochorous,homomorphic,male heterogametic,
Fish,Perciformes,Ammodytidae,Parapercis,sexfasciata,gonochorous,XY,male heterogametic,
Fish,Perciformes,Belontiidae,Betta,splendens,gonochorous,,,ESD_other
Fish,Perciformes,Belontiidae,Trichogaster,fasciatus,gonochorous,ZW,female heterogametic,
Fish,Perciformes,Belontiidae,Trichogaster,lalius-1,gonochorous,XO,male heterogametic,
Fish,Perciformes,Belontiidae,Trichogaster,lalius-2,gonochorous,ZO,female heterogametic,
Fish,Perciformes,Blenniidae,Parablennius,tentacularis-1,gonochorous,XY,male heterogametic,
Fish,Perciformes,Blenniidae,Parablennius,tentacularis-2,gonochorous,complex XY,male heterogametic,
Fish,Perciformes,Callanthiidae,Callanthias,parini,hermaphrodite,,,
Fish,Perciformes,Callionymidae,Callionymus,beniteguri,gonochorous,complex XY,male heterogametic,
Fish,Perciformes,Callionymidae,Callionymus,ornatipinnis,gonochorous,complex XY,male heterogametic,
Fish,Perciformes,Callionymidae,Callionymus,puctatus,gonochorous,homomorphic,male heterogametic,
Fish,Perciformes,Callionymidae,Callionymus,sagitta,gonochorous,homomorphic,male heterogametic,
Fish,Perciformes,Carangidae,Salar,kalla,gonochorous,homomorphic,female heterogametic,
Fish,Perciformes,Carangidae,Trichnotus,ovatus,gonochorous,homomorphic,female heterogametic,
Fish,Perciformes,Cenrarchanthidae,Spicara,maena,hermaphrodite,,,
Fish,Perciformes,Centracanthidae,Spicara,smaris,hermaphrodite,,,
Fish,Perciformes,Centrarchidae,Lepomis,cyanellus,gonochorous,XO,male heterogametic,
Fish,Perciformes,Centrarchidae,Pomoxis,nigromaculatus,gonochorous,homomorphic,male heterogametic,
Fish,Perciformes,Centropomidae,Centropomus,undecimalis,hermaphrodite,,,
Fish,Perciformes,Centropomidae,Lates,calcarifer,hermaphrodite,,,
Fish,Perciformes,Chaetodontidae,Chaetodon,multicinctus,gonochorous,,,size
